Rows: 1000, Columns: 1000
Too many cells to display.
Number of tripods: 5000
Optimal placement:
1: location: (999,318), direction: NORTH, sum: 27
4598: location: (917,681), direction: EAST, sum: 26
4599: location: (917,599), direction: NORTH, sum: 26
4600: location: (917,596), direction: NORTH, sum: 26
4601: location: (917,516), direction: SOUTH, sum: 26
4602: location: (917,100), direction: SOUTH, sum: 26
4603: location: (917,51), direction: EAST, sum: 26
4604: location: (917,15), direction: SOUTH, sum: 26
4605: location: (916,920), direction: NORTH, sum: 26
4606: location: (916,702), direction: SOUTH, sum: 26
4607: location: (916,595), direction: EAST, sum: 26
4608: location: (916,577), direction: EAST, sum: 26
4609: location: (916,531), direction: SOUTH, sum: 26
4610: location: (916,391), direction: NORTH, sum: 26
4611: location: (916,349), direction: WEST, sum: 26
4612: location: (916,277), direction: NORTH, sum: 26
4613: location: (916,211), direction: EAST, sum: 26
4614: location: (916,168), direction: SOUTH, sum: 26
4615: location: (916,124), direction: NORTH, sum: 26
4616: location: (916,114), direction: EAST, sum: 26
4617: location: (915,870), direction: EAST, sum: 26
4618: location: (915,826), direction: EAST, sum: 26
4619: location: (915,690), direction: NORTH, sum: 26
4620: location: (915,660), direction: NORTH, sum: 26
4621: location: (915,500), direction: EAST, sum: 26
4622: location: (915,462), direction: WEST, sum: 26
4623: location: (915,449), direction: WEST, sum: 26
4624: location: (915,365), direction: WEST, sum: 26
4625: location: (915,292), direction: WEST, sum: 26
4626: location: (915,261), direction: SOUTH, sum: 26
4627: location: (915,13), direction: NORTH, sum: 26
4628: location: (914,920), direction: SOUTH, sum: 26
4629: location: (914,871), direction: WEST, sum: 26
4630: location: (914,770), direction: WEST, sum: 26
4631: location: (914,689), direction: EAST, sum: 26
4632: location: (914,681), direction: NORTH, sum: 26
4633: location: (914,661), direction: SOUTH, sum: 26
4634: location: (914,659), direction: EAST, sum: 26
4635: location: (914,604), direction: SOUTH, sum: 26
4636: location: (914,507), direction: NORTH, sum: 26
4637: location: (914,499), direction: NORTH, sum: 26
4638: location: (914,244), direction: WEST, sum: 26
4639: location: (913,952), direction: NORTH, sum: 26
4640: location: (913,722), direction: EAST, sum: 26
4641: location: (913,680), direction: EAST, sum: 26
4642: location: (913,631), direction: NORTH, sum: 26
4643: location: (913,605), direction: EAST, sum: 26
4644: location: (913,166), direction: WEST, sum: 26
4645: location: (912,912), direction: NORTH, sum: 26
4646: location: (912,899), direction: EAST, sum: 26
4647: location: (912,779), direction: SOUTH, sum: 26
4648: location: (912,681), direction: WEST, sum: 26
4649: location: (912,339), direction: SOUTH, sum: 26
4650: location: (912,40), direction: SOUTH, sum: 26
4651: location: (911,581), direction: NORTH, sum: 26
4652: location: (911,534), direction: SOUTH, sum: 26
4653: location: (911,466), direction: EAST, sum: 26
4654: location: (911,428), direction: SOUTH, sum: 26
4655: location: (911,375), direction: SOUTH, sum: 26
4656: location: (911,224), direction: EAST, sum: 26
4657: location: (911,218), direction: EAST, sum: 26
4658: location: (911,189), direction: SOUTH, sum: 26
4659: location: (911,155), direction: NORTH, sum: 26
4660: location: (911,150), direction: WEST, sum: 26
4661: location: (911,93), direction: NORTH, sum: 26
4662: location: (911,91), direction: SOUTH, sum: 26
4663: location: (910,862), direction: SOUTH, sum: 26
4664: location: (910,703), direction: NORTH, sum: 26
4665: location: (910,528), direction: EAST, sum: 26
4666: location: (910,467), direction: WEST, sum: 26
4667: location: (910,225), direction: WEST, sum: 26
4668: location: (910,115), direction: NORTH, sum: 26
4669: location: (910,79), direction: NORTH, sum: 26
4670: location: (910,75), direction: NORTH, sum: 26
4671: location: (909,974), direction: NORTH, sum: 26
4672: location: (909,702), direction: EAST, sum: 26
4673: location: (909,698), direction: EAST, sum: 26
4674: location: (909,603), direction: SOUTH, sum: 26
4675: location: (909,559), direction: NORTH, sum: 26
4676: location: (909,529), direction: WEST, sum: 26
4677: location: (909,479), direction: NORTH, sum: 26
4678: location: (909,446), direction: SOUTH, sum: 26
4679: location: (909,397), direction: WEST, sum: 26
4680: location: (909,185), direction: WEST, sum: 26
4681: location: (909,99), direction: EAST, sum: 26
4682: location: (909,76), direction: WEST, sum: 26
4683: location: (908,930), direction: SOUTH, sum: 26
4684: location: (908,915), direction: WEST, sum: 26
4685: location: (908,786), direction: NORTH, sum: 26
4686: location: (908,763), direction: NORTH, sum: 26
4687: location: (908,681), direction: WEST, sum: 26
4688: location: (908,576), direction: NORTH, sum: 26
4689: location: (908,528), direction: SOUTH, sum: 26
4690: location: (908,502), direction: NORTH, sum: 26
4691: location: (908,489), direction: EAST, sum: 26
4692: location: (908,260), direction: WEST, sum: 26
4693: location: (908,242), direction: EAST, sum: 26
4694: location: (908,59), direction: NORTH, sum: 26
4695: location: (907,826), direction: EAST, sum: 26
4696: location: (907,787), direction: SOUTH, sum: 26
4697: location: (907,764), direction: SOUTH, sum: 26
4698: location: (907,657), direction: NORTH, sum: 26
4699: location: (907,496), direction: NORTH, sum: 26
4700: location: (907,490), direction: WEST, sum: 26
4701: location: (907,132), direction: EAST, sum: 26
4702: location: (906,869), direction: SOUTH, sum: 26
4703: location: (906,827), direction: SOUTH, sum: 26
4704: location: (906,823), direction: NORTH, sum: 26
4705: location: (906,489), direction: SOUTH, sum: 26
4706: location: (906,405), direction: WEST, sum: 26
4707: location: (906,285), direction: WEST, sum: 26
4708: location: (906,220), direction: NORTH, sum: 26
4709: location: (906,116), direction: NORTH, sum: 26
4710: location: (906,85), direction: NORTH, sum: 26
4711: location: (905,976), direction: EAST, sum: 26
4712: location: (905,930), direction: NORTH, sum: 26
4713: location: (905,861), direction: WEST, sum: 26
4714: location: (905,751), direction: SOUTH, sum: 26
4715: location: (905,328), direction: WEST, sum: 26
4716: location: (905,142), direction: EAST, sum: 26
4717: location: (905,135), direction: SOUTH, sum: 26
4718: location: (905,86), direction: SOUTH, sum: 26
4719: location: (905,48), direction: SOUTH, sum: 26
4720: location: (904,873), direction: EAST, sum: 26
4721: location: (904,651), direction: NORTH, sum: 26
4722: location: (904,470), direction: WEST, sum: 26
4723: location: (904,440), direction: NORTH, sum: 26
4724: location: (904,387), direction: EAST, sum: 26
4725: location: (904,329), direction: NORTH, sum: 26
4726: location: (904,327), direction: EAST, sum: 26
4727: location: (904,319), direction: EAST, sum: 26
4728: location: (904,314), direction: SOUTH, sum: 26
4729: location: (904,222), direction: SOUTH, sum: 26
4730: location: (904,183), direction: EAST, sum: 26
4731: location: (904,51), direction: WEST, sum: 26
4732: location: (903,989), direction: NORTH, sum: 26
4733: location: (903,887), direction: SOUTH, sum: 26
4734: location: (903,874), direction: WEST, sum: 26
4735: location: (903,650), direction: EAST, sum: 26
4736: location: (903,628), direction: EAST, sum: 26
4737: location: (903,598), direction: WEST, sum: 26
4738: location: (903,469), direction: EAST, sum: 26
4739: location: (903,328), direction: SOUTH, sum: 26
4740: location: (903,230), direction: EAST, sum: 26
4741: location: (903,223), direction: EAST, sum: 26
4742: location: (903,207), direction: EAST, sum: 26
4743: location: (903,132), direction: EAST, sum: 26
4744: location: (903,94), direction: WEST, sum: 26
4745: location: (903,54), direction: NORTH, sum: 26
4746: location: (902,921), direction: EAST, sum: 26
4747: location: (902,752), direction: NORTH, sum: 26
4748: location: (902,689), direction: WEST, sum: 26
4749: location: (902,629), direction: SOUTH, sum: 26
4750: location: (902,318), direction: SOUTH, sum: 26
4751: location: (902,310), direction: NORTH, sum: 26
4752: location: (902,255), direction: NORTH, sum: 26
4753: location: (902,93), direction: EAST, sum: 26
4754: location: (902,4), direction: EAST, sum: 26
4755: location: (901,969), direction: NORTH, sum: 26
4756: location: (901,751), direction: EAST, sum: 26
4757: location: (901,746), direction: EAST, sum: 26
4758: location: (901,572), direction: WEST, sum: 26
4759: location: (901,570), direction: NORTH, sum: 26
4760: location: (901,568), direction: SOUTH, sum: 26
4761: location: (901,436), direction: WEST, sum: 26
4762: location: (901,401), direction: WEST, sum: 26
4763: location: (901,311), direction: WEST, sum: 26
4764: location: (901,225), direction: EAST, sum: 26
4765: location: (901,130), direction: NORTH, sum: 26
4766: location: (901,9), direction: NORTH, sum: 26
4767: location: (900,741), direction: NORTH, sum: 26
4768: location: (900,571), direction: SOUTH, sum: 26
4769: location: (900,268), direction: SOUTH, sum: 26
4770: location: (900,207), direction: EAST, sum: 26
4771: location: (900,204), direction: EAST, sum: 26
4772: location: (900,193), direction: NORTH, sum: 26
4773: location: (900,112), direction: SOUTH, sum: 26
4774: location: (900,108), direction: EAST, sum: 26
4775: location: (899,918), direction: SOUTH, sum: 26
4776: location: (899,818), direction: NORTH, sum: 26
4777: location: (899,675), direction: EAST, sum: 26
4778: location: (899,236), direction: NORTH, sum: 26
4779: location: (899,217), direction: SOUTH, sum: 26
4780: location: (899,178), direction: EAST, sum: 26
4781: location: (899,89), direction: SOUTH, sum: 26
4782: location: (899,33), direction: EAST, sum: 26
4783: location: (898,917), direction: EAST, sum: 26
4784: location: (898,880), direction: EAST, sum: 26
4785: location: (898,869), direction: NORTH, sum: 26
4786: location: (898,428), direction: EAST, sum: 26
4787: location: (898,262), direction: SOUTH, sum: 26
4788: location: (898,228), direction: WEST, sum: 26
4789: location: (898,212), direction: SOUTH, sum: 26
4790: location: (898,198), direction: NORTH, sum: 26
4791: location: (898,72), direction: NORTH, sum: 26
4792: location: (897,633), direction: SOUTH, sum: 26
4793: location: (897,269), direction: EAST, sum: 26
4794: location: (897,263), direction: SOUTH, sum: 26
4795: location: (897,227), direction: EAST, sum: 26
4796: location: (896,891), direction: WEST, sum: 26
4797: location: (896,850), direction: NORTH, sum: 26
4798: location: (896,818), direction: SOUTH, sum: 26
4799: location: (896,695), direction: EAST, sum: 26
4800: location: (896,413), direction: EAST, sum: 26
4801: location: (896,262), direction: WEST, sum: 26
4802: location: (896,149), direction: WEST, sum: 26
4803: location: (896,58), direction: SOUTH, sum: 26
4804: location: (895,775), direction: EAST, sum: 26
4805: location: (895,703), direction: SOUTH, sum: 26
4806: location: (895,367), direction: WEST, sum: 26
4807: location: (895,180), direction: NORTH, sum: 26
4808: location: (895,97), direction: WEST, sum: 26
4809: location: (895,84), direction: SOUTH, sum: 26
4810: location: (895,66), direction: NORTH, sum: 26
4811: location: (895,63), direction: EAST, sum: 26
4812: location: (895,40), direction: NORTH, sum: 26
4813: location: (894,932), direction: SOUTH, sum: 26
4814: location: (894,850), direction: SOUTH, sum: 26
4815: location: (894,760), direction: NORTH, sum: 26
4816: location: (894,204), direction: NORTH, sum: 26
4817: location: (894,139), direction: WEST, sum: 26
4818: location: (894,66), direction: SOUTH, sum: 26
4819: location: (894,64), direction: SOUTH, sum: 26
4820: location: (894,39), direction: EAST, sum: 26
4821: location: (893,949), direction: EAST, sum: 26
4822: location: (893,866), direction: EAST, sum: 26
4823: location: (893,809), direction: SOUTH, sum: 26
4824: location: (893,751), direction: WEST, sum: 26
4825: location: (893,576), direction: SOUTH, sum: 26
4826: location: (893,344), direction: EAST, sum: 26
4827: location: (892,675), direction: NORTH, sum: 26
4828: location: (892,605), direction: NORTH, sum: 26
4829: location: (892,537), direction: EAST, sum: 26
4830: location: (892,479), direction: SOUTH, sum: 26
4831: location: (892,475), direction: WEST, sum: 26
4832: location: (892,444), direction: NORTH, sum: 26
4833: location: (892,394), direction: WEST, sum: 26
4834: location: (892,345), direction: WEST, sum: 26
4835: location: (892,296), direction: WEST, sum: 26
4836: location: (892,226), direction: EAST, sum: 26
4837: location: (891,877), direction: NORTH, sum: 26
4838: location: (891,821), direction: NORTH, sum: 26
4839: location: (891,725), direction: EAST, sum: 26
4840: location: (891,684), direction: WEST, sum: 26
4841: location: (891,676), direction: WEST, sum: 26
4842: location: (891,606), direction: SOUTH, sum: 26
4843: location: (891,478), direction: WEST, sum: 26
4844: location: (891,474), direction: EAST, sum: 26
4845: location: (891,463), direction: NORTH, sum: 26
4846: location: (891,237), direction: EAST, sum: 26
4847: location: (891,212), direction: WEST, sum: 26
4848: location: (891,176), direction: SOUTH, sum: 26
4849: location: (891,167), direction: WEST, sum: 26
4850: location: (891,166), direction: EAST, sum: 26
4851: location: (890,983), direction: NORTH, sum: 26
4852: location: (890,889), direction: WEST, sum: 26
4853: location: (890,820), direction: EAST, sum: 26
4854: location: (890,778), direction: SOUTH, sum: 26
4855: location: (890,705), direction: SOUTH, sum: 26
4856: location: (890,684), direction: NORTH, sum: 26
4857: location: (890,633), direction: NORTH, sum: 26
4858: location: (890,535), direction: NORTH, sum: 26
4859: location: (890,390), direction: SOUTH, sum: 26
4860: location: (890,254), direction: EAST, sum: 26
4861: location: (890,137), direction: WEST, sum: 26
4862: location: (890,8), direction: WEST, sum: 26
4863: location: (889,996), direction: SOUTH, sum: 26
4864: location: (889,932), direction: SOUTH, sum: 26
4865: location: (889,888), direction: SOUTH, sum: 26
4866: location: (889,723), direction: NORTH, sum: 26
4867: location: (889,619), direction: EAST, sum: 26
4868: location: (889,588), direction: SOUTH, sum: 26
4869: location: (889,339), direction: WEST, sum: 26
4870: location: (889,282), direction: NORTH, sum: 26
4871: location: (889,255), direction: SOUTH, sum: 26
